2025-05-17 13:08:42,278 INFO    StreamThr :13612 [internal.py:wandb_internal():86] W&B internal server running at pid: 13612, started at: 2025-05-17 13:08:42.277587
2025-05-17 13:08:42,280 DEBUG   HandlerThread:13612 [handler.py:handle_request():146] handle_request: status
2025-05-17 13:08:42,284 INFO    WriterThread:13612 [datastore.py:open_for_write():85] open: C:\Users\javier\OneDrive\Documentos\Master\MLOps\upm-dl-mlops\project\src\api\wandb\run-20250517_130842-aytznnpp\run-aytznnpp.wandb
2025-05-17 13:08:42,287 DEBUG   SenderThread:13612 [sender.py:send():380] send: header
2025-05-17 13:08:42,354 DEBUG   SenderThread:13612 [sender.py:send():380] send: run
2025-05-17 13:08:42,921 INFO    SenderThread:13612 [dir_watcher.py:__init__():211] watching files in: C:\Users\javier\OneDrive\Documentos\Master\MLOps\upm-dl-mlops\project\src\api\wandb\run-20250517_130842-aytznnpp\files
2025-05-17 13:08:42,922 INFO    SenderThread:13612 [sender.py:_start_run_threads():1122] run started: aytznnpp with start time 1747480122.27978
2025-05-17 13:08:42,928 DEBUG   HandlerThread:13612 [handler.py:handle_request():146] handle_request: check_version
2025-05-17 13:08:42,928 DEBUG   SenderThread:13612 [sender.py:send_request():407] send_request: check_version
2025-05-17 13:08:43,283 DEBUG   HandlerThread:13612 [handler.py:handle_request():146] handle_request: run_start
2025-05-17 13:08:43,309 DEBUG   HandlerThread:13612 [system_info.py:__init__():32] System info init
2025-05-17 13:08:43,309 DEBUG   HandlerThread:13612 [system_info.py:__init__():47] System info init done
2025-05-17 13:08:43,309 INFO    HandlerThread:13612 [system_monitor.py:start():194] Starting system monitor
2025-05-17 13:08:43,309 INFO    SystemMonitor:13612 [system_monitor.py:_start():158] Starting system asset monitoring threads
2025-05-17 13:08:43,309 INFO    HandlerThread:13612 [system_monitor.py:probe():214] Collecting system info
2025-05-17 13:08:43,309 INFO    SystemMonitor:13612 [interfaces.py:start():190] Started cpu monitoring
2025-05-17 13:08:43,319 INFO    SystemMonitor:13612 [interfaces.py:start():190] Started disk monitoring
2025-05-17 13:08:43,319 DEBUG   HandlerThread:13612 [system_info.py:probe():196] Probing system
2025-05-17 13:08:43,319 INFO    SystemMonitor:13612 [interfaces.py:start():190] Started memory monitoring
2025-05-17 13:08:43,355 INFO    SystemMonitor:13612 [interfaces.py:start():190] Started network monitoring
2025-05-17 13:08:43,357 DEBUG   HandlerThread:13612 [system_info.py:_probe_git():181] Probing git
2025-05-17 13:08:43,476 DEBUG   HandlerThread:13612 [system_info.py:_probe_git():189] Probing git done
2025-05-17 13:08:43,476 DEBUG   HandlerThread:13612 [system_info.py:probe():244] Probing system done
2025-05-17 13:08:43,476 DEBUG   HandlerThread:13612 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.26100-SP0', 'python': '3.10.0', 'heartbeatAt': '2025-05-17T11:08:43.319137', 'startedAt': '2025-05-17T11:08:42.258657', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'C:\\Users\\javier\\OneDrive\\Documentos\\Master\\MLOps\\upm-dl-mlops\\project\\src\\api\\train.py', 'codePathLocal': 'train.py', 'codePath': 'project\\src\\api\\train.py', 'git': {'remote': 'https://github.com/javier-pg/upm-dl-mlops.git', 'commit': '398aaa143e16c404dafbfd1b44af36e71c54af78'}, 'email': 'javiervalvi@gmail.com', 'root': 'C:/Users/javier/OneDrive/Documentos/Master/MLOps/upm-dl-mlops', 'host': 'Valero', 'username': 'javier', 'executable': 'C:\\Users\\javier\\OneDrive\\Documentos\\Master\\MLOps\\upm-dl-mlops\\venv\\Scripts\\python.exe', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 1600.0, 'min': 0.0, 'max': 1800.0}, 'cpu_freq_per_core': [{'current': 1600.0, 'min': 0.0, 'max': 1800.0}], 'disk': {'/': {'total': 237.19237899780273, 'used': 205.52228927612305}}, 'memory': {'total': 7.88580322265625}}
2025-05-17 13:08:43,476 INFO    HandlerThread:13612 [system_monitor.py:probe():224] Finished collecting system info
2025-05-17 13:08:43,476 INFO    HandlerThread:13612 [system_monitor.py:probe():227] Publishing system info
2025-05-17 13:08:43,476 DEBUG   HandlerThread:13612 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2025-05-17 13:08:43,477 DEBUG   HandlerThread:13612 [system_info.py:_save_pip():68] Saving pip packages done
2025-05-17 13:08:43,481 INFO    HandlerThread:13612 [system_monitor.py:probe():229] Finished publishing system info
2025-05-17 13:08:43,494 DEBUG   SenderThread:13612 [sender.py:send():380] send: files
2025-05-17 13:08:43,494 INFO    SenderThread:13612 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2025-05-17 13:08:43,508 DEBUG   HandlerThread:13612 [handler.py:handle_request():146] handle_request: stop_status
2025-05-17 13:08:43,509 DEBUG   SenderThread:13612 [sender.py:send_request():407] send_request: stop_status
2025-05-17 13:08:43,512 DEBUG   HandlerThread:13612 [handler.py:handle_request():146] handle_request: internal_messages
2025-05-17 13:08:43,887 DEBUG   SenderThread:13612 [sender.py:send():380] send: telemetry
2025-05-17 13:08:43,931 INFO    Thread-16 :13612 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\javier\OneDrive\Documentos\Master\MLOps\upm-dl-mlops\project\src\api\wandb\run-20250517_130842-aytznnpp\files\wandb-metadata.json
2025-05-17 13:08:43,931 INFO    Thread-16 :13612 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\javier\OneDrive\Documentos\Master\MLOps\upm-dl-mlops\project\src\api\wandb\run-20250517_130842-aytznnpp\files\requirements.txt
2025-05-17 13:08:44,257 INFO    wandb-upload_0:13612 [upload_job.py:push():131] Uploaded file C:\Users\javier\AppData\Local\Temp\tmp3qti9vqqwandb\15ayrmyx-wandb-metadata.json
2025-05-17 13:08:47,924 DEBUG   HandlerThread:13612 [handler.py:handle_request():146] handle_request: status_report
2025-05-17 13:08:51,969 INFO    Thread-16 :13612 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\javier\OneDrive\Documentos\Master\MLOps\upm-dl-mlops\project\src\api\wandb\run-20250517_130842-aytznnpp\files\output.log
2025-05-17 13:08:52,924 DEBUG   HandlerThread:13612 [handler.py:handle_request():146] handle_request: status_report
2025-05-17 13:08:53,353 DEBUG   HandlerThread:13612 [handler.py:handle_request():146] handle_request: log_artifact
2025-05-17 13:08:53,353 DEBUG   SenderThread:13612 [sender.py:send_request():407] send_request: log_artifact
2025-05-17 13:08:53,992 INFO    Thread-16 :13612 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\javier\OneDrive\Documentos\Master\MLOps\upm-dl-mlops\project\src\api\wandb\run-20250517_130842-aytznnpp\files\output.log
2025-05-17 13:08:54,221 INFO    SenderThread:13612 [sender.py:send_request_log_artifact():1444] logged artifact fraud_classification_model - {'id': 'QXJ0aWZhY3Q6MTc0MzgwNTE5OQ==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjY0MTU5OTYyOA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTc0MzgwNTE5OQ==', 'versionIndex': 2}}}
2025-05-17 13:08:54,221 DEBUG   SenderThread:13612 [sender.py:send():380] send: exit
2025-05-17 13:08:54,221 INFO    SenderThread:13612 [sender.py:send_exit():585] handling exit code: 0
2025-05-17 13:08:54,221 INFO    SenderThread:13612 [sender.py:send_exit():587] handling runtime: 10
2025-05-17 13:08:54,221 INFO    SenderThread:13612 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-05-17 13:08:54,221 INFO    SenderThread:13612 [sender.py:send_exit():593] send defer
2025-05-17 13:08:54,221 DEBUG   HandlerThread:13612 [handler.py:handle_request():146] handle_request: defer
2025-05-17 13:08:54,221 INFO    HandlerThread:13612 [handler.py:handle_request_defer():172] handle defer: 0
2025-05-17 13:08:54,221 DEBUG   SenderThread:13612 [sender.py:send_request():407] send_request: defer
2025-05-17 13:08:54,221 INFO    SenderThread:13612 [sender.py:send_request_defer():609] handle sender defer: 0
2025-05-17 13:08:54,221 INFO    SenderThread:13612 [sender.py:transition_state():613] send defer: 1
2025-05-17 13:08:54,221 DEBUG   HandlerThread:13612 [handler.py:handle_request():146] handle_request: defer
2025-05-17 13:08:54,221 INFO    HandlerThread:13612 [handler.py:handle_request_defer():172] handle defer: 1
2025-05-17 13:08:54,221 DEBUG   SenderThread:13612 [sender.py:send_request():407] send_request: defer
2025-05-17 13:08:54,221 INFO    SenderThread:13612 [sender.py:send_request_defer():609] handle sender defer: 1
2025-05-17 13:08:54,221 INFO    SenderThread:13612 [sender.py:transition_state():613] send defer: 2
2025-05-17 13:08:54,221 DEBUG   HandlerThread:13612 [handler.py:handle_request():146] handle_request: defer
2025-05-17 13:08:54,221 INFO    HandlerThread:13612 [handler.py:handle_request_defer():172] handle defer: 2
2025-05-17 13:08:54,221 INFO    HandlerThread:13612 [system_monitor.py:finish():203] Stopping system monitor
2025-05-17 13:08:54,221 INFO    HandlerThread:13612 [interfaces.py:finish():202] Joined cpu monitor
2025-05-17 13:08:54,225 DEBUG   SystemMonitor:13612 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-05-17 13:08:54,225 DEBUG   SystemMonitor:13612 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2025-05-17 13:08:54,225 INFO    HandlerThread:13612 [interfaces.py:finish():202] Joined disk monitor
2025-05-17 13:08:54,225 DEBUG   SystemMonitor:13612 [system_monitor.py:_start():183] Publishing last batch of metrics
2025-05-17 13:08:54,226 INFO    HandlerThread:13612 [interfaces.py:finish():202] Joined memory monitor
2025-05-17 13:08:54,227 INFO    HandlerThread:13612 [interfaces.py:finish():202] Joined network monitor
2025-05-17 13:08:54,227 DEBUG   SenderThread:13612 [sender.py:send_request():407] send_request: defer
2025-05-17 13:08:54,227 INFO    SenderThread:13612 [sender.py:send_request_defer():609] handle sender defer: 2
2025-05-17 13:08:54,227 INFO    SenderThread:13612 [sender.py:transition_state():613] send defer: 3
2025-05-17 13:08:54,227 DEBUG   SenderThread:13612 [sender.py:send():380] send: stats
2025-05-17 13:08:54,227 DEBUG   HandlerThread:13612 [handler.py:handle_request():146] handle_request: defer
2025-05-17 13:08:54,227 INFO    HandlerThread:13612 [handler.py:handle_request_defer():172] handle defer: 3
2025-05-17 13:08:54,227 DEBUG   SenderThread:13612 [sender.py:send_request():407] send_request: defer
2025-05-17 13:08:54,227 INFO    SenderThread:13612 [sender.py:send_request_defer():609] handle sender defer: 3
2025-05-17 13:08:54,227 INFO    SenderThread:13612 [sender.py:transition_state():613] send defer: 4
2025-05-17 13:08:54,227 DEBUG   HandlerThread:13612 [handler.py:handle_request():146] handle_request: defer
2025-05-17 13:08:54,227 INFO    HandlerThread:13612 [handler.py:handle_request_defer():172] handle defer: 4
2025-05-17 13:08:54,227 DEBUG   SenderThread:13612 [sender.py:send_request():407] send_request: defer
2025-05-17 13:08:54,227 INFO    SenderThread:13612 [sender.py:send_request_defer():609] handle sender defer: 4
2025-05-17 13:08:54,227 INFO    SenderThread:13612 [sender.py:transition_state():613] send defer: 5
2025-05-17 13:08:54,227 DEBUG   HandlerThread:13612 [handler.py:handle_request():146] handle_request: defer
2025-05-17 13:08:54,227 INFO    HandlerThread:13612 [handler.py:handle_request_defer():172] handle defer: 5
2025-05-17 13:08:54,227 DEBUG   SenderThread:13612 [sender.py:send():380] send: summary
2025-05-17 13:08:54,227 INFO    SenderThread:13612 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2025-05-17 13:08:54,227 DEBUG   SenderThread:13612 [sender.py:send_request():407] send_request: defer
2025-05-17 13:08:54,227 INFO    SenderThread:13612 [sender.py:send_request_defer():609] handle sender defer: 5
2025-05-17 13:08:54,227 INFO    SenderThread:13612 [sender.py:transition_state():613] send defer: 6
2025-05-17 13:08:54,227 DEBUG   HandlerThread:13612 [handler.py:handle_request():146] handle_request: defer
2025-05-17 13:08:54,227 INFO    HandlerThread:13612 [handler.py:handle_request_defer():172] handle defer: 6
2025-05-17 13:08:54,227 DEBUG   SenderThread:13612 [sender.py:send_request():407] send_request: defer
2025-05-17 13:08:54,227 INFO    SenderThread:13612 [sender.py:send_request_defer():609] handle sender defer: 6
2025-05-17 13:08:54,227 DEBUG   HandlerThread:13612 [handler.py:handle_request():146] handle_request: status_report
2025-05-17 13:08:54,377 DEBUG   HandlerThread:13612 [handler.py:handle_request():146] handle_request: poll_exit
2025-05-17 13:08:54,493 INFO    SenderThread:13612 [sender.py:transition_state():613] send defer: 7
2025-05-17 13:08:54,493 DEBUG   SenderThread:13612 [sender.py:send_request():407] send_request: poll_exit
2025-05-17 13:08:54,493 DEBUG   HandlerThread:13612 [handler.py:handle_request():146] handle_request: defer
2025-05-17 13:08:54,493 INFO    HandlerThread:13612 [handler.py:handle_request_defer():172] handle defer: 7
